route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
67-110,MAR19-MVS-BUS-Weekday-01,14449038-MAR19-MVS-BUS-Weekday-01,Eastbound 67 Minnehaha Av / Dtwn St Paul,0,1659,670007,1
766-110,MAR19-MVS-BUS-Weekday-01,14449132-MAR19-MVS-BUS-Weekday-01,Southbound 766  Express / Downtown / Via W River Rd,1,2119,7660002,1
766-110,MAR19-MVS-BUS-Weekday-01,14449145-MAR19-MVS-BUS-Weekday-01,Northbound 766E  Express / Anoka / W River Rd,0,1142,7660004,1
766-110,MAR19-MVS-BUS-Weekday-01,14449146-MAR19-MVS-BUS-Weekday-01,Southbound 766  Express / Downtown / Via W River Rd,1,1142,7660005,1
84-110,MAR19-MVS-BUS-Weekday-01,14449158-MAR19-MVS-BUS-Weekday-01,Northbound 84 Pascal / Almond,0,31522,840002,1
84-110,MAR19-MVS-BUS-Weekday-01,14449162-MAR19-MVS-BUS-Weekday-01,Northbound 84 Pascal / Almond,0,31522,840002,1
84-110,MAR19-MVS-BUS-Weekday-01,14449185-MAR19-MVS-BUS-Weekday-01,Southbound 84 Snelling Av / Davern / Shepard Rd,1,31520,840001,1
84-110,MAR19-MVS-BUS-Weekday-01,14449191-MAR19-MVS-BUS-Weekday-01,Southbound 84 Snelling Av / Davern / Shepard Rd,1,31520,840001,1
16-110,MAR19-MVS-BUS-Weekday-01,14449219-MAR19-MVS-BUS-Weekday-01,Eastbound 16 University Av/Dwtn St Paul/UnionDepot,0,31501,160001,1
16-110,MAR19-MVS-BUS-Weekday-01,14449220-MAR19-MVS-BUS-Weekday-01,Westbound 16 Fairview / University,1,31500,160002,1
16-110,MAR19-MVS-BUS-Weekday-01,14449227-MAR19-MVS-BUS-Weekday-01,Eastbound 16 University Av/Dwtn St Paul/UnionDepot,0,31501,160001,1
16-110,MAR19-MVS-BUS-Weekday-01,14449255-MAR19-MVS-BUS-Weekday-01,Westbound 16 Fairview / University,1,31500,160002,1
668-110,MAR19-MVS-BUS-Weekday-01,14449303-MAR19-MVS-BUS-Weekday-01,Eastbound 668  Express / Downtown,0,2082,6680004,1
515-110,MAR19-MVS-BUS-Weekday-01,14449353-MAR19-MVS-BUS-Weekday-01,Eastbound 515C  66th St / Mall Amer / Bloom Ave,0,1954,5150009,1
515-110,MAR19-MVS-BUS-Weekday-01,14449372-MAR19-MVS-BUS-Weekday-01,Eastbound 515B  66th St / Mall Amer / Longfellow,0,1957,5150010,1
515-110,MAR19-MVS-BUS-Weekday-01,14449393-MAR19-MVS-BUS-Weekday-01,Westbound 515  66th St / Southdale / Bloom Ave,1,1955,5150011,1
515-110,MAR19-MVS-BUS-Weekday-01,14449403-MAR19-MVS-BUS-Weekday-01,Westbound 515  66th St / Southdale / Longfellow,1,1956,5150013,1
763-110,MAR19-MVS-BUS-Weekday-01,14449504-MAR19-MVS-BUS-Weekday-01,Southbound 763  Express / Downtown,1,1468,7630002,1
865-110,MAR19-MVS-BUS-Weekday-01,14449520-MAR19-MVS-BUS-Weekday-01,Southbound 865 Express / Downtown,1,2301,8650002,1
133-110,MAR19-MVS-BUS-Weekday-01,14449542-MAR19-MVS-BUS-Weekday-01,Northbound 133  Ltd Stop/Downtown,0,1764,1330002,1
761-110,MAR19-MVS-BUS-Weekday-01,14449561-MAR19-MVS-BUS-Weekday-01,Southbound 761  Express / Downtown,1,1131,7610001,1
23-110,MAR19-MVS-BUS-Weekday-01,14449591-MAR19-MVS-BUS-Weekday-01,Eastbound 23C  38th Street / Vets Home,0,1491,230003,1
23-110,MAR19-MVS-BUS-Weekday-01,14449626-MAR19-MVS-BUS-Weekday-01,Westbound 23  38th Street / Uptown,1,1491,230004,1
23-110,MAR19-MVS-BUS-Weekday-01,14449627-MAR19-MVS-BUS-Weekday-01,Westbound 23  38th Street / Uptown,1,1491,230004,1
23-110,MAR19-MVS-BUS-Weekday-01,14449653-MAR19-MVS-BUS-Weekday-01,Eastbound 23C  38th Street / Vets Home,0,1491,230003,1
71-110,MAR19-MVS-BUS-Weekday-01,14450423-MAR19-MVS-BUS-Weekday-01,Northbound 71W Arkwright / Sloan / Westminster,0,1692,710001,1
71-110,MAR19-MVS-BUS-Weekday-01,14450424-MAR19-MVS-BUS-Weekday-01,Southbound 71A  Downtown / Chester St,1,1687,710005,1
71-110,MAR19-MVS-BUS-Weekday-01,14450436-MAR19-MVS-BUS-Weekday-01,Northbound 71W Arkwright / Sloan / Westminster,0,1688,710004,1
71-110,MAR19-MVS-BUS-Weekday-01,14450437-MAR19-MVS-BUS-Weekday-01,Southbound 71A  Downtown / Chester St,1,1603,710009,1
4-110,MAR19-MVS-BUS-Weekday-01,14450540-MAR19-MVS-BUS-Weekday-01,Northbound 4   Downtown/ Via Penn,0,1088,40008,1
4-110,MAR19-MVS-BUS-Weekday-01,14450550-MAR19-MVS-BUS-Weekday-01,Northbound 4  Downtown,0,1077,40003,1
4-110,MAR19-MVS-BUS-Weekday-01,14450593-MAR19-MVS-BUS-Weekday-01,Southbound 4P Bryant-Penn/Southtown/82St-35W TC,1,1085,40006,1
4-110,MAR19-MVS-BUS-Weekday-01,14450600-MAR19-MVS-BUS-Weekday-01,Southbound 4L Bryant Av/82St-35W TC/Via Lyndale,1,1076,40004,1
61-110,MAR19-MVS-BUS-Weekday-01,14450770-MAR19-MVS-BUS-Weekday-01,Eastbound 61  Henn-Larp/Dwtn St Paul/Via Arcade,0,1590,610003,1
61-110,MAR19-MVS-BUS-Weekday-01,14450775-MAR19-MVS-BUS-Weekday-01,Eastbound 61  Henn-Larp/Dwtn St Paul/Via Arcade,0,1590,610003,1
61-110,MAR19-MVS-BUS-Weekday-01,14450800-MAR19-MVS-BUS-Weekday-01,Westbound 61  Henn-Larp / Dwtn Mpls / Via  Arcade,1,1589,610001,1
61-110,MAR19-MVS-BUS-Weekday-01,14450807-MAR19-MVS-BUS-Weekday-01,Westbound 61  Henn-Larp / Dwtn Mpls / Via  Arcade,1,1589,610001,1
652-110,MAR19-MVS-BUS-Weekday-01,14450843-MAR19-MVS-BUS-Weekday-01,Eastbound 652  Express / U of M,0,2062,6520002,1
579-110,MAR19-MVS-BUS-Weekday-01,14450850-MAR19-MVS-BUS-Weekday-01,Northbound 579  Express / U of M,0,2016,5790001,1
118-110,MAR19-MVS-BUS-Weekday-01,14450862-MAR19-MVS-BUS-Weekday-01,Southbound 118  Ltd Stop / U of M,1,31540,1180003,1
114-110,MAR19-MVS-BUS-Weekday-01,14450865-MAR19-MVS-BUS-Weekday-01,Northbound 114  Ltd Stop / U of M,0,1751,1140007,1
114-110,MAR19-MVS-BUS-Weekday-01,14450874-MAR19-MVS-BUS-Weekday-01,Northbound 114  Ltd Stop / U of M,0,1753,1140007,1
114-110,MAR19-MVS-BUS-Weekday-01,14450878-MAR19-MVS-BUS-Weekday-01,Southbound 114A Ltd Stop/Hennepin-36/Bryant-38St,1,1152,1140005,1
113-110,MAR19-MVS-BUS-Weekday-01,14450885-MAR19-MVS-BUS-Weekday-01,Northbound 113  Ltd Stop / U of M,0,1742,1130013,1
113-110,MAR19-MVS-BUS-Weekday-01,14450890-MAR19-MVS-BUS-Weekday-01,Southbound 113B Ltd Stop / Grand / Lyndale-56th,1,1746,1130011,1
113-110,MAR19-MVS-BUS-Weekday-01,14450898-MAR19-MVS-BUS-Weekday-01,Northbound 113  Ltd Stop / U of M,0,1769,1130013,1
111-110,MAR19-MVS-BUS-Weekday-01,14450900-MAR19-MVS-BUS-Weekday-01,Northbound 111  Ltd  Stop / U of M,0,1739,1110001,1
54-110,MAR19-MVS-BUS-Weekday-01,14451077-MAR19-MVS-BUS-Weekday-01,Westbound 54  Ltd Stop / Mall  Amer / Via  Airport,1,1551,540008,1
54-110,MAR19-MVS-BUS-Weekday-01,14451097-MAR19-MVS-BUS-Weekday-01,Eastbound 54M Ltd Stop/Mplwd Mall/Via Airport,0,1554,540001,1
54-110,MAR19-MVS-BUS-Weekday-01,14451101-MAR19-MVS-BUS-Weekday-01,Westbound 54  Ltd Stop / Mall  Amer / Via  Airport,1,1544,540008,1
54-110,MAR19-MVS-BUS-Weekday-01,14451129-MAR19-MVS-BUS-Weekday-01,Eastbound 54M Ltd Stop/Mplwd Mall/Via Airport,0,1546,540001,1
6-110,MAR19-MVS-BUS-Weekday-01,14451308-MAR19-MVS-BUS-Weekday-01,Northbound 6U 27Av-Univ / Via Xerxes,0,1180,60017,1
6-110,MAR19-MVS-BUS-Weekday-01,14451323-MAR19-MVS-BUS-Weekday-01,Northbound 6  Downtown / Via  Xerxes,0,1174,60001,1
6-110,MAR19-MVS-BUS-Weekday-01,14451382-MAR19-MVS-BUS-Weekday-01,Southbound 6E  Minn Drive / Xerxes Av / Southdale,1,1175,60008,1
6-110,MAR19-MVS-BUS-Weekday-01,14451452-MAR19-MVS-BUS-Weekday-01,Southbound 6G Xerxes - 50St,1,1185,60014,1
801-110,MAR19-MVS-BUS-Weekday-01,14451973-MAR19-MVS-BUS-Weekday-01,Eastbound 801B Rosedale / Via 40 AV,0,31460,8010008,1
801-110,MAR19-MVS-BUS-Weekday-01,14451974-MAR19-MVS-BUS-Weekday-01,Westbound 801C COL HGTS / CENTRAL - 41,1,31460,8010010,1
801-110,MAR19-MVS-BUS-Weekday-01,14451975-MAR19-MVS-BUS-Weekday-01,Eastbound 801B Rosedale / Via 40 AV,0,31460,8010008,1
801-110,MAR19-MVS-BUS-Weekday-01,14451987-MAR19-MVS-BUS-Weekday-01,Westbound 801D COL HGTS / BRKLYN CTR,1,31460,8010011,1
672-110,MAR19-MVS-BUS-Weekday-01,14452002-MAR19-MVS-BUS-Weekday-01,Eastbound 672  Express / Downtown,0,1575,6720001,1
672-110,MAR19-MVS-BUS-Weekday-01,14452003-MAR19-MVS-BUS-Weekday-01,Westbound 672  Express / Wayzata P&R /Louisiana Av,1,1719,6720004,1
12-110,MAR19-MVS-BUS-Weekday-01,14452018-MAR19-MVS-BUS-Weekday-01,Eastbound 12 Downtown/Via 11 Av/LTD Stop,0,1293,120001,1
12-110,MAR19-MVS-BUS-Weekday-01,14452019-MAR19-MVS-BUS-Weekday-01,Westbound 12G Hopkins/United Health/Bren Rd W,1,1293,120003,1
12-110,MAR19-MVS-BUS-Weekday-01,14452047-MAR19-MVS-BUS-Weekday-01,Eastbound 12 Downtown,0,2032,120006,1
141-110,MAR19-MVS-BUS-Weekday-01,14452086-MAR19-MVS-BUS-Weekday-01,Southbound 141  Ltd Stop/Downtown/MCTC,1,1426,1410005,1
542-110,MAR19-MVS-BUS-Weekday-01,14452092-MAR19-MVS-BUS-Weekday-01,Eastbound 542A American / Mall of Amer,0,31044,5420011,1
542-110,MAR19-MVS-BUS-Weekday-01,14452103-MAR19-MVS-BUS-Weekday-01,Eastbound 542B W 84 ST / Mall of America,0,31040,5420016,1
542-110,MAR19-MVS-BUS-Weekday-01,14452109-MAR19-MVS-BUS-Weekday-01,Westbound 542A American / Norman Ctr,1,31040,5420015,1
542-110,MAR19-MVS-BUS-Weekday-01,14452119-MAR19-MVS-BUS-Weekday-01,Westbound 542B W 84 ST / Norman Ctr,1,31043,5420009,1
540-110,MAR19-MVS-BUS-Weekday-01,14452122-MAR19-MVS-BUS-Weekday-01,Eastbound 540  76-77Th St / Mall Amer,0,31022,5400008,1
540-110,MAR19-MVS-BUS-Weekday-01,14452129-MAR19-MVS-BUS-Weekday-01,Eastbound 540  76-77Th St / Mall Amer,0,31020,5400008,1
540-110,MAR19-MVS-BUS-Weekday-01,14452155-MAR19-MVS-BUS-Weekday-01,Westbound 540C  76-77St / 78St-Cahill / Norman Ct,1,31021,5400001,1
540-110,MAR19-MVS-BUS-Weekday-01,14452161-MAR19-MVS-BUS-Weekday-01,Westbound 540C  76-77St / 78St-Cahill / Norman Ct,1,31020,5400001,1
860-110,MAR19-MVS-BUS-Weekday-01,14452192-MAR19-MVS-BUS-Weekday-01,Southbound 860  Express/St Paul/Northtown,1,2292,8600002,1
760-110,MAR19-MVS-BUS-Weekday-01,14452398-MAR19-MVS-BUS-Weekday-01,Southbound 760  Express / Downtown,1,2149,7600003,1
805-110,MAR19-MVS-BUS-Weekday-01,14452410-MAR19-MVS-BUS-Weekday-01,Southbound 805  RIVERDALE/COON RAPIDS/NORTHTOWN,1,31471,8050002,1
805-110,MAR19-MVS-BUS-Weekday-01,14452411-MAR19-MVS-BUS-Weekday-01,Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA,0,31471,8050001,1
805-110,MAR19-MVS-BUS-Weekday-01,14452413-MAR19-MVS-BUS-Weekday-01,Northbound 805  COON RAPIDS/RIVERDALE/DT ANOKA,0,31471,8050001,1
805-110,MAR19-MVS-BUS-Weekday-01,14452414-MAR19-MVS-BUS-Weekday-01,Southbound 805  RIVERDALE/COON RAPIDS/NORTHTOWN,1,31471,8050002,1
361-110,MAR19-MVS-BUS-Weekday-01,14452438-MAR19-MVS-BUS-Weekday-01,Northbound 361  Express/ St Paul,0,1602,3610001,1
361-110,MAR19-MVS-BUS-Weekday-01,14452439-MAR19-MVS-BUS-Weekday-01,Southbound 361  Express / Cottage  Grv P&R,1,1602,3610009,1
364-110,MAR19-MVS-BUS-Weekday-01,14452448-MAR19-MVS-BUS-Weekday-01,Northbound 364 St Paul Park/ Newport/ St Paul,0,31281,3640006,1
351-110,MAR19-MVS-BUS-Weekday-01,14452454-MAR19-MVS-BUS-Weekday-01,Westbound 351 Express / St Paul,1,1901,3510015,1
351-110,MAR19-MVS-BUS-Weekday-01,14452455-MAR19-MVS-BUS-Weekday-01,Eastbound 351H Express/Woodbury/Hudson Rd,0,1604,3510016,1
350-110,MAR19-MVS-BUS-Weekday-01,14452470-MAR19-MVS-BUS-Weekday-01,Westbound 350 Ltd Stop/ Mcknight/ Dt St Paul,1,31010,3500004,1
538-110,MAR19-MVS-BUS-Weekday-01,14452496-MAR19-MVS-BUS-Weekday-01,Eastbound 538B Southdale / 76-Newton / MOA,0,31628,5380010,1
538-110,MAR19-MVS-BUS-Weekday-01,14452505-MAR19-MVS-BUS-Weekday-01,Eastbound 538A Southdale / Southtown / MOA,0,31627,5380011,1
538-110,MAR19-MVS-BUS-Weekday-01,14452518-MAR19-MVS-BUS-Weekday-01,Westbound 538B  MOA / 76-Newton / Southdale,1,31628,5380001,1
538-110,MAR19-MVS-BUS-Weekday-01,14452531-MAR19-MVS-BUS-Weekday-01,Westbound 538A MOA / Southtown / Southdale,1,31627,5380013,1
355-110,MAR19-MVS-BUS-Weekday-01,14452545-MAR19-MVS-BUS-Weekday-01,Westbound 355  Express / Minneapolis,1,1907,3550001,1
645-110,MAR19-MVS-BUS-Weekday-01,14452632-MAR19-MVS-BUS-Weekday-01,Westbound 645B Ltd Stop / Plymouth Rd,1,2043,6450012,1
264-110,MAR19-MVS-BUS-Weekday-01,14452866-MAR19-MVS-BUS-Weekday-01,Southbound 264C Express/35 Co Rd C P&R/Minneapolis,1,1843,2640018,1
264-110,MAR19-MVS-BUS-Weekday-01,14452872-MAR19-MVS-BUS-Weekday-01,Northbound 264B Express / Roseville / Rosedale,0,1846,2640019,1
264-110,MAR19-MVS-BUS-Weekday-01,14452873-MAR19-MVS-BUS-Weekday-01,Northbound 264B Express / Roseville / Rosedale,0,1841,2640019,1
264-110,MAR19-MVS-BUS-Weekday-01,14452876-MAR19-MVS-BUS-Weekday-01,Southbound 264C Express/35 Co Rd C P&R/Minneapolis,1,1846,2640018,1
789-110,MAR19-MVS-BUS-Weekday-01,14452919-MAR19-MVS-BUS-Weekday-01,Southbound 789  Trip 2 / Express / U of M,1,2206,7890003,1
789-110,MAR19-MVS-BUS-Weekday-01,14452921-MAR19-MVS-BUS-Weekday-01,Northbound 789  Trip 1 / Maple Grove / Transit Sta,0,2256,7890001,1
783-110,MAR19-MVS-BUS-Weekday-01,14452928-MAR19-MVS-BUS-Weekday-01,Southbound 783  Trip 2 / Maple Grove / To Mpls,1,2190,7830001,1
782-110,MAR19-MVS-BUS-Weekday-01,14452936-MAR19-MVS-BUS-Weekday-01,Southbound 782  Trip 3 / Maple Grove / To Mpls,1,2227,7820003,1
94-110,MAR19-MVS-BUS-Weekday-01,14452992-MAR19-MVS-BUS-Weekday-01,Westbound 94 Express / Downtown / Minneapolis,1,1028,940006,1
94-110,MAR19-MVS-BUS-Weekday-01,14452993-MAR19-MVS-BUS-Weekday-01,Westbound 94 Express / Downtown / Minneapolis,1,1727,940002,1
94-110,MAR19-MVS-BUS-Weekday-01,14453002-MAR19-MVS-BUS-Weekday-01,Eastbound 94D Express / Dwtn St Paul / Union Depot,0,1723,940003,1
94-110,MAR19-MVS-BUS-Weekday-01,14453043-MAR19-MVS-BUS-Weekday-01,Eastbound 94D Express / Dwtn St Paul / Union Depot,0,1722,940003,1
30-110,MAR19-MVS-BUS-Weekday-01,14453156-MAR19-MVS-BUS-Weekday-01,Eastbound 30 Broadway/ Quarry Center/ Westgate Sta,0,31000,300008,1
30-110,MAR19-MVS-BUS-Weekday-01,14453163-MAR19-MVS-BUS-Weekday-01,Eastbound 30 Broadway/ Quarry Center/ Westgate Sta,0,31001,300006,1
30-110,MAR19-MVS-BUS-Weekday-01,14453187-MAR19-MVS-BUS-Weekday-01,Westbound 30B Broadway/ Quarry Center/Xerxes-GV Rd,1,31001,300005,1
30-110,MAR19-MVS-BUS-Weekday-01,14453193-MAR19-MVS-BUS-Weekday-01,Westbound 30A Broadway/Quarry Center/Knox-GV Rd,1,31001,300007,1
17-110,MAR19-MVS-BUS-Weekday-01,14453222-MAR19-MVS-BUS-Weekday-01,Eastbound 17W  Wash St NE / To 27th NE,0,1338,170032,1
17-110,MAR19-MVS-BUS-Weekday-01,14453226-MAR19-MVS-BUS-Weekday-01,Westbound 17C  24St-Uptown/Knollwood/St Louis Pk,1,1330,170035,1
17-110,MAR19-MVS-BUS-Weekday-01,14453231-MAR19-MVS-BUS-Weekday-01,Eastbound 17W  Wash St NE / To 27th NE,0,1334,170031,1
17-110,MAR19-MVS-BUS-Weekday-01,14453240-MAR19-MVS-BUS-Weekday-01,Westbound 17B  24St-Uptown / Lake-France,1,1338,170005,1
671-110,MAR19-MVS-BUS-Weekday-01,14453617-MAR19-MVS-BUS-Weekday-01,Eastbound 671  Express / Downtown,0,31056,6710001,1
670-110,MAR19-MVS-BUS-Weekday-01,14453623-MAR19-MVS-BUS-Weekday-01,Eastbound 670 Express/Dt Mpls,0,31050,6700001,1
10-110,MAR19-MVS-BUS-Weekday-01,14453632-MAR19-MVS-BUS-Weekday-01,Northbound 10N  Central Av / Northtown,0,1258,100010,1
10-110,MAR19-MVS-BUS-Weekday-01,14453635-MAR19-MVS-BUS-Weekday-01,Southbound 10 Downtown/Via Central/Convention Ctr,1,1259,100008,1
10-110,MAR19-MVS-BUS-Weekday-01,14453666-MAR19-MVS-BUS-Weekday-01,Southbound 10 Downtown/Via Univ/Convention Ctr,1,1255,100004,1
10-110,MAR19-MVS-BUS-Weekday-01,14453672-MAR19-MVS-BUS-Weekday-01,Northbound 10U  Central / Via Univ / Northtown,0,1264,100003,1
612-110,MAR19-MVS-BUS-Weekday-01,14453877-MAR19-MVS-BUS-Weekday-01,Westbound 612D Hopkins/Smetana Dr,1,2032,6120001,1
612-110,MAR19-MVS-BUS-Weekday-01,14453899-MAR19-MVS-BUS-Weekday-01,Eastbound 612 Uptown,0,2032,6120003,1
612-110,MAR19-MVS-BUS-Weekday-01,14453910-MAR19-MVS-BUS-Weekday-01,Eastbound 612 Uptown,0,2033,6120005,1
59-110,MAR19-MVS-BUS-Weekday-01,14453931-MAR19-MVS-BUS-Weekday-01,Southbound 59  Ltd Stop / Downtown,1,1265,590008,1
365-110,MAR19-MVS-BUS-Weekday-01,14453982-MAR19-MVS-BUS-Weekday-01,Northbound 365  Express / Minneapolis,0,1905,3650005,1
27-110,MAR19-MVS-BUS-Weekday-01,14454001-MAR19-MVS-BUS-Weekday-01,Westbound 27 35W-LAKE / Via 26St,1,31250,270003,1
27-110,MAR19-MVS-BUS-Weekday-01,14454005-MAR19-MVS-BUS-Weekday-01,Westbound 27 35W-LAKE / Via 26St,1,31250,270003,1
27-110,MAR19-MVS-BUS-Weekday-01,14454006-MAR19-MVS-BUS-Weekday-01,Eastbound 27 Hiawatha-Lake / Via 28St,0,31250,270001,1
27-110,MAR19-MVS-BUS-Weekday-01,14454012-MAR19-MVS-BUS-Weekday-01,Eastbound 27 Hiawatha-Lake / Via 28St,0,31250,270001,1
677-110,MAR19-MVS-BUS-Weekday-01,14454061-MAR19-MVS-BUS-Weekday-01,Eastbound 677 Express/Minneapolis/Hwy 12 Bypass,0,1842,6770002,1
705-110,MAR19-MVS-BUS-Weekday-01,14454067-MAR19-MVS-BUS-Weekday-01,Northbound 705A  Hillsboro /Winnetka/Super Walmart,0,31070,7050008,1
705-110,MAR19-MVS-BUS-Weekday-01,14454069-MAR19-MVS-BUS-Weekday-01,Northbound 705A  Hillsboro /Winnetka/Super Walmart,0,31070,7050008,1
705-110,MAR19-MVS-BUS-Weekday-01,14454084-MAR19-MVS-BUS-Weekday-01,Southbound 705A  Winnetka/Hillsboro/Louisiana TC,1,31070,7050006,1
705-110,MAR19-MVS-BUS-Weekday-01,14454090-MAR19-MVS-BUS-Weekday-01,Southbound 705B  Winnetka/Douglas Dr/Louisiana TC,1,31071,7050007,1
87-110,MAR19-MVS-BUS-Weekday-01,14454164-MAR19-MVS-BUS-Weekday-01,Northbound 87 Rosedale/ Cleveland Ave/ U of M,0,31614,870002,1
87-110,MAR19-MVS-BUS-Weekday-01,14454165-MAR19-MVS-BUS-Weekday-01,Southbound 87 Highland/ Cleveland Av/ U of M,1,31610,870001,1
87-110,MAR19-MVS-BUS-Weekday-01,14454168-MAR19-MVS-BUS-Weekday-01,Northbound 87 Rosedale/ Cleveland Ave/ U of M,0,31614,870002,1
87-110,MAR19-MVS-BUS-Weekday-01,14454169-MAR19-MVS-BUS-Weekday-01,Southbound 87 Highland/ Cleveland Av/ U of M,1,31614,870001,1
65-110,MAR19-MVS-BUS-Weekday-01,14454266-MAR19-MVS-BUS-Weekday-01,NORTHbound 65  Dale St / Rosedale,0,1647,650010,1
65-110,MAR19-MVS-BUS-Weekday-01,14454267-MAR19-MVS-BUS-Weekday-01,SOUTHbound 65 Dale and Grand,1,1648,650007,1
65-110,MAR19-MVS-BUS-Weekday-01,14454269-MAR19-MVS-BUS-Weekday-01,SOUTHbound 65 Dale and Grand,1,1648,650007,1
65-110,MAR19-MVS-BUS-Weekday-01,14454271-MAR19-MVS-BUS-Weekday-01,NORTHbound 65  Dale St / Rosedale,0,1649,650010,1
265-110,MAR19-MVS-BUS-Weekday-01,14454370-MAR19-MVS-BUS-Weekday-01,Southbound 265  Express / St Paul,1,1031,2650002,1
604-110,MAR19-MVS-BUS-Weekday-01,14454376-MAR19-MVS-BUS-Weekday-01,Northbound 604 Louisiana Av/Methodist,0,31295,6040003,1
604-110,MAR19-MVS-BUS-Weekday-01,14454377-MAR19-MVS-BUS-Weekday-01,Southbound 604 Louisiana Av/Methodist/Excel-Grand,1,31295,6040004,1
604-110,MAR19-MVS-BUS-Weekday-01,14454380-MAR19-MVS-BUS-Weekday-01,Northbound 604 Louisiana Av/Methodist,0,31295,6040003,1
604-110,MAR19-MVS-BUS-Weekday-01,14454381-MAR19-MVS-BUS-Weekday-01,Southbound 604 Louisiana Av/Methodist/Excel-Grand,1,31295,6040004,1
